fecha,temperatura_promedio_C,precipitacion_mm,humedad_relativa_%,ph_suelo,materia_organica_%,rendimiento_toneladas_ha,latitud,longitud
2024-07-05,23.73188977506284,3.0450225057814406,84.66248126214433,5.970795195310444,2.665946200144764,6.138986559035432,-1.8054833339939635,-79.52240465806128
2024-07-06,24.03481173491477,4.124030905925864,72.41131976691709,5.74067850818604,2.596528773966712,5.654695774914148,-1.8133439756520162,-79.52195310142324
2024-07-07,24.30905865424925,0.3109772284027257,85.26642709494647,6.114603945042971,2.313677772352735,5.954748686529992,-1.81411048264932,-79.50616731986709
2024-07-08,23.940841947513285,0.0,80.58507495208438,5.648343586222482,2.0477538660249897,6.186813367170081,-1.8227444312729866,-79.52982585668938
2024-07-09,24.50362366737745,0.0,82.6860662922878,5.673684454166933,2.6012660952151925,6.246103203783737,-1.8272069169658232,-79.54329923857746
2024-07-10,23.97310994823703,3.6070378940390055,78.45071106833728,5.76070668331438,2.417656227647864,5.776026496037928,-1.8030835272614003,-79.54856086618433
2024-07-11,23.858580669507376,0.0,78.52653875857368,5.7430249013260655,2.397528099001848,5.927550766238767,-1.8029874582851002,-79.51224313721632
2024-07-12,23.950588640111896,3.7305409237636526,82.62355122239757,5.6700469546303465,2.018719657844342,5.687386676327069,-1.811006956281802,-79.51898452243232
2024-07-13,23.610237663044057,0.0,77.69001180140762,5.540776667150021,2.317551669010325,6.054427986034192,-1.819829106268539,-79.51479601159504
2024-07-14,24.476023572668453,0.0,78.7610065335697,5.614660338230538,2.487424331850089,5.745471409742756,-1.8195237127616202,-79.53935179192455
2024-07-15,24.45850225059296,0.0,78.92111098264262,5.860221467838349,2.5735338065290017,6.807910099194149,-1.808221329633893,-79.54318142622066
2024-07-16,24.279840019654326,0.0,79.71360725873278,5.4447507333067096,2.4677601002812954,5.750083182899773,-1.8030866922014228,-79.5492727667166
2024-07-17,24.73231222044813,0.0,79.64970225261426,5.67288843171912,3.1955405407413324,5.903627170164627,-1.8033874072720466,-79.53247062205966
2024-07-18,25.466045634783363,5.404092143924665,81.44620018200615,5.873746629463504,2.6575189192865007,5.421698226196317,-1.8066037336242713,-79.52050411565726
2024-07-19,23.7768932846794,5.559123189254941,79.85330844957768,5.518962030639285,2.4790382197690124,6.511231654876648,-1.8107390506153713,-79.53038779774501
2024-07-20,24.997513372427772,1.0233132865031744,82.85434783117427,5.72669859592639,1.8184513652693124,5.722660203561134,-1.8274758010501486,-79.52812625389882
2024-07-21,25.25031101480656,0.0,79.26984806187495,5.740032360745023,3.2616546358292027,6.487787674608619,-1.8251511385771617,-79.50479206527531
2024-07-22,25.775024186758507,0.5381072813330768,80.88687346624128,5.496671490115841,3.09077377044731,5.649666134619619,-1.8030433743441876,-79.53258722664883
2024-07-23,24.173420451010102,0.0,78.23339951978392,5.63254751379006,2.256849895729673,5.838263189055306,-1.8118071282102124,-79.524300525542
2024-07-24,23.56138496405994,5.5000028922348685,76.68541162081245,5.844108285402773,2.9871836609222235,5.846041090645981,-1.8297240884515011,-79.51081734936294
2024-07-25,23.42566488740192,0.1807102074320792,83.53917562508212,5.838821526190672,2.2875142821569607,6.145162995356412,-1.8269558537140191,-79.53017286088394
2024-07-26,23.11816628013086,4.740130885548073,81.2258219231053,5.738438305772223,2.1645656806211075,5.733995723314963,-1.8100949469267584,-79.5188956649886
2024-07-27,24.427853869076728,7.478235845778642,78.08807675891362,5.891677340710297,1.6651891925591724,5.82461468080284,-1.8298481524846135,-79.50688181456266
2024-07-28,23.97515285370328,0.0,77.19048087563121,5.666444088706222,2.616877091330549,5.943801294478088,-1.825175758457475,-79.50252396881712
2024-07-29,22.20941501334002,0.0,78.17940446642848,5.891537317210711,1.400998062909906,5.850080947154511,-1.8135379863190024,-79.54264632595354
2024-07-30,23.579001714786063,8.275022224375572,78.8449345648614,5.876597796948186,2.556502856034985,5.36083005605784,-1.8092431440692192,-79.50367061874192
2024-07-31,24.61456577330539,2.410315860614773,81.52480591902376,6.5852475412872655,1.6663548242005646,6.517408994928332,-1.8104411622149221,-79.52539418534602
2024-08-01,24.020041984479715,2.4366445220150466,79.86346326409627,5.715152733320391,2.2720668287044967,6.098852620671903,-1.8232719207161834,-79.53708778058505
2024-08-02,23.03626104266265,4.752895837608827,78.75141678534423,5.573986132191928,2.3199948568016744,6.377144765058772,-1.808634623359574,-79.52704321218809
2024-08-03,23.82173193038702,2.792268091048101,77.80713117285359,5.951584369984724,2.7742030955160817,6.554582649988923,-1.8228825273750962,-79.50099837123572
2024-08-04,24.109548843600628,4.343274023789533,80.29420261861684,6.059174356372603,2.212467044956508,6.223501593863184,-1.820238009055222,-79.52536909530035
2024-08-05,24.094242163106653,0.6790591144575112,80.27525745334512,5.850448079285336,2.4535083827512167,6.064413954951158,-1.8076052578464594,-79.53356241948562
2024-08-06,25.512494446049747,5.927248428076092,82.6074637774907,5.7088920947952255,2.1443036687086705,6.286590167471326,-1.8105110130285835,-79.51832995728417
2024-08-07,24.950837434023835,8.36335337875491,78.18805812209231,5.75409026892793,1.8442063349898263,5.882258668181738,-1.8045232976851746,-79.5379927190611
2024-08-08,25.04725640846356,0.0,81.92143938560247,5.761899378800438,2.629622811288624,5.6556925830553,-1.8102716132309897,-79.54620683359457
2024-08-09,24.31816755970712,0.0,79.43931152551404,5.473905351256972,2.982397806618726,6.233222205829353,-1.812950741899936,-79.54355601390446
2024-08-10,24.623336785572864,8.6050311357969,77.15325043752549,6.149472639583111,2.872876625704154,5.929033413834317,-1.8271897569651574,-79.5435977080521
2024-08-11,25.15849611774636,0.0,77.52645751541698,5.67828205535206,2.2884089167743937,5.683032707171924,-1.8189685259082171,-79.54240486532439
2024-08-12,25.22846645367626,0.0,81.05751490507063,5.685929726717264,1.771758679780593,6.0810172075174265,-1.8220439289695483,-79.54305864136752
2024-08-13,22.72019601966418,0.6568297695726569,75.89505488350157,6.1974551998461616,2.864545088869889,6.031726137381444,-1.8226803106986276,-79.51795626275984
2024-08-14,25.260965342123736,0.0,81.63043813601028,5.839962086743743,2.605608032533468,6.38170605003203,-1.8008096833574267,-79.54090599578004
2024-08-15,24.83599368222384,2.4436183141251164,75.0353376913151,5.607990740944107,2.4509164265617103,6.028011712282996,-1.8182070682599973,-79.53271663583381
2024-08-16,23.34583702026086,13.058383377892106,84.54918216576073,5.920423664078497,2.528814744513498,6.436337309029654,-1.8032386033446866,-79.5051605795047
2024-08-17,23.48846523198221,1.3874025925943123,80.77325762042825,5.551647884903675,2.633670566897959,5.953422285352575,-1.8110658412200822,-79.52630191798686
2024-08-18,22.72375395369809,0.0,78.75918339973506,6.177537531468038,2.7226212498135034,5.599355529270032,-1.8061556608937506,-79.51662211307395
2024-08-19,24.638829031534108,0.0,83.24807316166122,5.705775069636424,2.4625455245043315,6.397738994262657,-1.8149208872068443,-79.54138400643991
2024-08-20,23.2202691451326,0.0,78.24920202096199,6.007675770203863,1.8922615698092629,5.150353320566829,-1.8126928834612093,-79.54038554905956
2024-08-21,23.8890729132728,3.758703999554602,83.60078524921649,5.70736772758292,2.335429357153599,6.346170220276724,-1.8152244691854342,-79.54795656918667
2024-08-22,22.754206640243662,0.0,80.57127166977517,5.889843744257007,2.296077322723647,6.010332303511753,-1.8241427103660588,-79.54155324684639
2024-08-23,22.259338117269607,0.0,81.3605261376634,5.603541193149064,2.523593688635839,6.134061750240809,-1.808326436542155,-79.5360704830484
2024-08-24,23.975960639313787,1.8523188549828544,77.11180230414617,5.75867774406079,2.744086467835689,6.04709188829053,-1.8215768291267744,-79.54114947578616
2024-08-25,23.78077498434885,2.121082021453965,82.14382937190986,5.390011744284505,2.96362962598236,5.899123578395678,-1.8292705210070566,-79.54556487331214
2024-08-26,24.590391946592185,6.986234618226139,75.8849789083086,5.65811179951449,2.3845805216497182,5.764873943662671,-1.810635831122785,-79.54396820644497
2024-08-27,25.637949260669448,0.0,78.3333596615394,5.840877806320595,2.0191401895695646,5.881295786473121,-1.8246866796177885,-79.52696106159836
2024-08-28,24.50396260900014,0.0,79.71983942330016,5.694133577510326,1.8942118763276927,6.096477963401772,-1.8017862424694127,-79.53968331407971
2024-08-29,25.653946457317797,1.0920081539171906,80.67579235174264,5.938544551023372,1.9922678013813204,6.510754397438881,-1.8013821426899224,-79.5317865069476
2024-08-30,24.411863037138243,9.159284495445544,77.80090101342803,6.1636123845115645,2.810062197613913,6.165912025755707,-1.8025540682933865,-79.52482913645726
2024-08-31,24.43721956348252,0.0,83.60159497542162,5.828071973969609,1.7131721185651392,5.6648440614879,-1.8188952389923367,-79.51548025856853
2024-09-01,24.351323398245803,3.5499949158277757,79.83023453330031,6.043794157958732,1.7195592543845502,6.043076380951548,-1.8295363015041342,-79.54803439300794
2024-09-02,23.045616619690275,5.798561477420842,79.71662385667399,5.883921994404823,2.1544468157640937,6.383839479497325,-1.8021504431223683,-79.51002948005454
2024-09-03,25.33337973124708,4.917721515059438,79.61144825940968,5.915971457059026,2.21724297280506,6.256666697706214,-1.8171544755504807,-79.51860498052545
2024-09-04,25.819584715459136,7.353052799895931,77.81119259057778,5.872283463454621,1.9827433824965408,6.171717093352703,-1.80100035542869,-79.54591204840256
2024-09-05,24.86048273029003,0.0,76.5146484682629,5.743372220651247,2.3796561011436697,5.637156919374358,-1.8010914006873224,-79.50632106879466
2024-09-06,24.811182983481743,3.2573680447025604,79.41719260406444,5.648841699968327,2.919482850566625,6.496622133926489,-1.8044097163359794,-79.5039563799734
2024-09-07,24.11315081292277,0.0,81.47362299623599,5.728394124050602,2.4442411197347065,6.221895945517401,-1.8211665332379126,-79.54694610200725
2024-09-08,22.972515129994164,8.591511624263347,80.21804157298803,5.717701371087564,2.4643063383114203,5.988728806506155,-1.8184470681419422,-79.53615611759264
2024-09-09,23.11503895724406,9.47469113726618,80.12397689681185,5.888600426089475,2.880619908229617,5.69365126273191,-1.8044658998544942,-79.50968993601035
2024-09-10,24.878777519228183,0.6617945455060321,82.54031232564948,5.374554515929701,2.4603622799034923,5.819153803264811,-1.8204923398453117,-79.51258701548082
2024-09-11,24.845810360507325,4.35022093684101,77.87712231553392,5.657565227164791,2.455733852577068,5.731007331805437,-1.8249152175994172,-79.54077394903219
2024-09-12,25.173586956361703,0.1539639977627693,71.27903534203507,5.725035588675639,2.084582471662411,5.5106172553617165,-1.8132959621262497,-79.53953253383317
2024-09-13,23.510058689421943,2.54704235916485,83.98592248474469,5.862636894772995,2.257398644713704,6.136771258551211,-1.8019153567751767,-79.53147639486043
2024-09-14,24.13272775182481,0.0,76.53691199530104,5.449634238649656,2.344030517376222,6.047416046976039,-1.809119106099751,-79.52577385074045
2024-09-15,24.42270106398809,0.0,77.16276181790965,5.921649238336993,1.973147232021366,6.232808374153042,-1.812898164897319,-79.51908726142348
2024-09-16,23.69822638485862,0.0,75.59964442815297,5.6997195706228725,2.890124983391192,6.154688426533187,-1.827084705186877,-79.5315543180215
2024-09-17,25.28273768962243,4.610712729669679,76.68899051440889,5.7338421551344885,2.187920348353015,6.399172471211712,-1.811549783199025,-79.52687326419334
2024-09-18,23.54256908285895,6.468488446945554,82.67886161032631,6.165924040343217,2.3361253629482013,6.213696647874048,-1.800298384496872,-79.51262645309332
2024-09-19,26.325321469231078,0.0,75.39487925740292,5.423997993218447,2.7850848115445324,5.435054937582425,-1.8257974795429044,-79.54816583985547
2024-09-20,24.202144757649663,4.186565935194803,80.55552661048974,5.885088972836834,2.588915942320342,6.383659743994018,-1.814450110429088,-79.5373781527828
2024-09-21,23.738146895408963,0.0,77.68202166418753,5.9660383623725215,2.860159435358025,6.135367595795552,-1.8036788078421613,-79.51433252070578
2024-09-22,25.446794933511946,0.0,85.0016723346534,6.104647724342452,2.7942487988982987,6.534539672631318,-1.8077769414673739,-79.50523965811564
2024-09-23,23.17470143385778,0.0,77.79408961795414,5.944295864751468,2.0799437041591418,6.227248544801245,-1.809089527770142,-79.52441612789421
2024-09-24,25.59642891519737,5.476014500419996,80.8512530709845,5.60242533181985,2.1612596135498543,6.374885671589,-1.8089254774803867,-79.52339432573673
2024-09-25,25.123479203124266,1.8049024031122796,78.74627136270233,5.394838425377724,2.0716590325262243,6.573425726141917,-1.8192152654634075,-79.544641399433
2024-09-26,23.475635543198027,2.9473991061054035,83.0223319195856,5.549015466399541,2.5738841899124334,6.281374661253197,-1.8211922446720652,-79.52762938165883
2024-09-27,24.5099994575258,16.34201527833384,74.99420222336542,6.011745705976775,2.4308793050414144,6.731576046451003,-1.8057191653356446,-79.52336913667725
2024-09-28,24.8530457213594,0.0,80.68698917737802,5.428419709720343,2.7412990002285573,6.089447539797158,-1.8056965981596247,-79.53787647481826
2024-09-29,25.010928134914483,7.290591625435751,81.10285952062914,5.829617883959655,2.147572665335483,5.7863337709052844,-1.803987830442597,-79.53653783845253
2024-09-30,25.449387696141866,9.181677028529894,79.28566869106383,5.8092005494506544,2.138154250002493,6.351827053580234,-1.8026027834233058,-79.53113579184476
2024-10-01,25.532333458953424,13.03942051565208,77.36503076846078,5.724398420196357,2.592578369010229,6.693946861317731,-1.8146597280341719,-79.54899644011111
2024-10-02,24.827465889961893,0.0,82.64422258677071,5.944227072509116,2.13349035977451,6.406632840331649,-1.814954511159384,-79.53389604172084
2024-10-03,25.936158967357283,4.004815819572298,80.23879358712811,5.910811554223181,2.155318771897497,6.009009443749225,-1.8060511446309968,-79.53942759965017
2024-10-04,23.27809316431265,7.715611560848011,75.31552033267442,6.1006839656858,2.36795196241342,5.936499905420647,-1.8105010820766672,-79.53362513239111
2024-10-05,24.4978128751324,1.893138963722952,84.2555940354441,5.302438268692984,3.010786154435275,6.101407044330513,-1.808940993682269,-79.54401189340903
2024-10-06,24.034382681714227,0.0,85.0291790816246,5.610898624011454,2.038659795761616,6.341194362709419,-1.806126219916917,-79.505473635963
2024-10-07,25.270842301028733,0.0,80.64987492621385,5.594849463271944,2.9403285593690422,6.31841128946194,-1.8032998397454731,-79.52032037732229
2024-10-08,25.425604959057555,5.141638639568416,85.28356437460212,5.799937265477645,2.02725034983168,6.134842173849692,-1.819860145294454,-79.51604488404277
2024-10-09,26.66883763962969,0.0,78.91561169991805,5.88328920762029,2.4784380603977043,5.705308925886806,-1.8187325114208017,-79.51054143806964
2024-10-10,25.897486284984375,14.93353694341963,80.58839437707172,5.619186342052799,1.8804157899786096,6.577392794366355,-1.827180541804774,-79.52507789005355
2024-10-11,25.883101874653008,5.709172065810241,79.99278847724344,5.682145669642138,2.063134546912764,6.250425397897464,-1.8126515957701148,-79.54565398559562
2024-10-12,25.73101729710847,0.0,84.76951693454205,5.9148142441788,3.0598378580583177,5.597361675454465,-1.8289217317860977,-79.52314467290907
2024-10-13,23.907340675667648,2.588486784496849,81.50835328068558,6.159272164585393,2.7824315655260525,5.92719561695639,-1.8160320594560262,-79.52065794409896
2024-10-14,24.178904633867287,9.483336196929084,77.10588372274786,6.125693710954464,2.386246140157396,6.477174621785355,-1.8137206609587728,-79.51272802629079
2024-10-15,25.543145032047423,2.648355886121042,78.44181088452162,5.731818424530784,2.671326676950095,6.023146948865315,-1.8214037624361514,-79.52841702268852
2024-10-16,24.52495087354504,2.5051762817451726,80.23573108915745,5.374253181117037,2.6832672459154794,5.706083632584958,-1.8122750021829297,-79.54362098486023
2024-10-17,24.077334077435403,0.0,74.61832250639632,5.528910499377542,2.216391616947804,6.58597774125797,-1.8290849925018287,-79.53581120471006
2024-10-18,24.57929625928384,4.22208386467349,81.20144415951899,5.8262130372431695,2.4690226157096027,5.641411870920226,-1.8288795543375236,-79.53184588518006
2024-10-19,26.16074203862337,12.36931655152276,74.95202391763195,5.595194281822724,2.3880758630491976,6.210638661526943,-1.8053219831802103,-79.51770413793342
2024-10-20,25.40477244276469,0.0,86.49516820341981,6.038109718868719,2.585029612252886,6.308095878995919,-1.8191942807576622,-79.52146108476656
2024-10-21,25.884720339485845,0.5135958930421172,77.5513482663741,5.81562861259393,2.8446544497991777,6.041718119596025,-1.8261881846204435,-79.53219516370511
2024-10-22,23.7384028142472,0.0,79.77808140921687,5.784866879134833,3.2890168707159235,5.5842036172803,-1.814332702198356,-79.50067423756035
2024-10-23,25.4044713934687,10.778898874974782,86.81434923626838,5.719120515363207,2.69657178108808,6.670928107159594,-1.8069001934070417,-79.51971125903215
2024-10-24,25.156385385242636,2.8391073271368032,81.30792616850013,5.293550782956062,2.7728277960250525,6.03785337109859,-1.8235253691750948,-79.5381386604132
2024-10-25,24.82202008257739,13.567644311931124,77.97519794362834,5.719384802186994,3.296621320881893,6.250381608545043,-1.8113132857254302,-79.54491087636897
2024-10-26,24.559907773650767,2.598206216179084,82.52220344638864,5.841560501470663,1.9829498611390948,5.840349431061843,-1.827439576050187,-79.54235704304078
2024-10-27,24.51411645343023,2.947228107218105,81.27753097588949,5.883641151177594,1.7895952983806391,6.319182296268257,-1.828449548364942,-79.53770211358078
2024-10-28,25.202055076797297,10.255993571302865,81.33259498187202,6.020264591547153,2.686618124580051,6.903867726860825,-1.8140593610529556,-79.54196593133702
2024-10-29,25.417800508814224,2.843757101118813,86.81730416134064,5.977807424455978,2.729497768401765,5.617108675038499,-1.813780946351697,-79.54067164879743
2024-10-30,23.96935390602917,4.7969107440426,80.43656359330473,5.677175486998337,2.556393079844824,6.476588078413078,-1.8108771029550539,-79.53574524156531
2024-10-31,25.55632197964024,0.0,79.66547351857118,5.639006703829487,2.3449200334365754,5.875915300311108,-1.8082172599883202,-79.54133132023526
2024-11-01,24.6178835339168,0.0,79.61703595544543,5.687878472630538,1.3282205239990927,6.615891607350499,-1.800724437616124,-79.50516172876868
2024-11-02,25.871015723373336,3.1184963753750194,80.0564571492218,5.565669130536487,3.1782891511243463,6.5691866084319335,-1.8145109895509641,-79.54598831271691
2024-11-03,25.12535498259722,10.117653220926725,80.52586033680177,5.532654912224814,2.335270652414537,6.539578390031587,-1.8203113058117626,-79.52377443052148
2024-11-04,24.636361825005245,3.90673361282482,79.72580132747265,5.783824300426907,2.5209033961989933,5.68181848008102,-1.806144414156939,-79.52948015865051
2024-11-05,24.42638708069765,0.0,82.9334466490586,5.378870611631935,2.9614361373267704,6.415904819178853,-1.8218750324621378,-79.50088106915457
2024-11-06,24.7582555304139,0.0,78.91606831409813,5.787163167742236,2.0957607120284347,5.845434481857527,-1.816830857378831,-79.5443980548916
2024-11-07,26.224156159090683,8.324635811508704,77.2263076568657,5.4804801660809135,2.3691930729560915,5.935962966194869,-1.827646308559732,-79.53010722004771
2024-11-08,25.39695934989065,2.323416437161705,81.53449872608559,6.187030808012046,2.826200408977705,5.9855734478007685,-1.8292394776975363,-79.50152647833623
2024-11-09,24.85347962315737,3.216634329100644,83.54192273735643,5.67453731080974,2.518089083599993,6.015359370564326,-1.8011205475596623,-79.5067246437053
2024-11-10,24.59857264575077,0.0,80.968923510853,5.787799205628923,2.700096187774628,5.83991990806825,-1.804920596384634,-79.50914639645254
2024-11-11,25.97665703905044,0.6161310939407763,85.13612085205368,5.450472698034347,2.6739080258227563,6.142629204757987,-1.809120773817189,-79.53710485864775
2024-11-12,24.36355434564729,7.121969689305063,83.83855600928048,5.356636232129187,2.701097922996326,5.252018753900977,-1.817731411667572,-79.5414556206305
2024-11-13,24.227468157181438,13.145831824504723,78.25465389982384,5.565224007118205,2.4208249084061277,7.120371901449065,-1.8248011703978746,-79.51656783900378
2024-11-14,23.534654202235178,0.0,84.49229504953888,6.171540468707546,2.4586275102838866,5.628284189242008,-1.8253068887198676,-79.50353120054362
2024-11-15,26.676674801447327,12.972211958745984,82.03684096328669,5.637519530212516,2.480388263664785,6.451891975686551,-1.822492713055062,-79.5221618553493
2024-11-16,25.264681043692462,12.25500719065668,82.6382511234122,5.584524784603048,3.050598580007815,6.593939642003947,-1.8135232000588164,-79.5214193655265
2024-11-17,25.54965263668713,12.332704296393016,76.66525925145935,5.792834884258707,2.287418179456314,6.029642172390363,-1.8085621223189983,-79.53600104531698
2024-11-18,25.277367982083938,17.55778275792212,74.47976676648274,5.793543877790106,2.756217174029909,6.536923460496855,-1.810194078698468,-79.5115253533404
2024-11-19,24.909497557987407,0.0,80.69836022882049,5.648647204596815,1.6240313180085786,6.358377666154119,-1.8216019830916217,-79.54064781257212
2024-11-20,25.76670865587364,5.258304884255399,80.68722406461711,6.014863602543112,2.589735862711233,6.271205266428394,-1.8013540415801041,-79.53381603817978
2024-11-21,24.76201423930092,11.559918692869733,80.96235717779805,5.838810388721175,1.991975564515187,6.586086756290513,-1.807863092499127,-79.52872817806917
2024-11-22,24.33443606600444,1.808586367357529,77.55387311505163,5.586753013620155,3.3499085612067847,6.399401718596521,-1.813369378424658,-79.52461948106577
2024-11-23,26.536294001715408,0.0,80.21376124973268,5.541298474959181,2.2217220491211744,5.724561904975028,-1.8116483776129695,-79.53787951337924
2024-11-24,25.99166720515325,3.018851609491201,83.20513800108205,5.920824177917703,3.4214555008419154,5.556166733058083,-1.8174119981271664,-79.54425815876304
2024-11-25,26.00738659182944,10.732204352003638,77.07986348591889,6.001426667294632,2.634457985210492,6.431757122013978,-1.8225680703149654,-79.51946899787792
2024-11-26,24.3408516104224,1.4044527427540705,86.14943628735777,5.800136563791496,2.812852000612584,5.762730185499734,-1.8193208196404622,-79.53556847233799
2024-11-27,24.37611764302269,10.40992404624971,75.9512713653454,5.7169572464189455,2.5136109644288926,6.533411780552016,-1.807264616686069,-79.52093808892887
2024-11-28,24.856725371987075,6.979098905479615,82.07856726745344,5.946927509091866,2.1056784765328693,5.914753470621361,-1.8295681953411074,-79.54228186423629
2024-11-29,25.95581028950155,9.473235937869362,75.88142164555681,5.87029598007044,1.708709900250076,6.014080470618111,-1.8265178207847925,-79.52594299490725
2024-11-30,26.51821361339678,0.2605364136550685,77.49703086352525,5.952805956314572,1.8828793939161412,5.810173491034488,-1.8286199207393474,-79.52337052837242
2024-12-01,25.477152910065403,3.495237428219651,79.29209003836708,5.948837142063007,2.668618433414625,6.08004551888862,-1.828778135930431,-79.54740882315888
2024-12-02,24.72870217658397,8.516972243011445,79.62880195970072,5.8915611219851565,2.3012271899528085,5.945229307686137,-1.8043361824796698,-79.5331697860903
2024-12-03,24.20803376595839,6.491628616635487,77.56699740911347,5.577190709967601,2.603464459142155,6.063821932757298,-1.8088902642185993,-79.54327926615305
2024-12-04,25.626298987958855,4.511038818791172,81.22415854051027,5.910159514454732,2.6779095231326377,5.752303895159358,-1.8157747851273802,-79.54683125147636
2024-12-05,25.11949078581695,8.487368146939973,80.02153540072382,5.382704468325783,2.564195849589392,6.663759311819173,-1.82706497518047,-79.5005019883805
2024-12-06,24.711968584994413,3.0262811773900613,81.1200456791342,5.862475642093314,2.9770940661665657,5.622639553227334,-1.815251523746495,-79.53388230775126
2024-12-07,25.585104202059995,9.618776972923984,79.57356038917837,5.867737463584338,2.911782992639343,6.261694614008535,-1.8157958468765831,-79.50950627770727
2024-12-08,24.085584550341014,10.76745760044409,79.80593418490244,5.814574819603103,2.529278796400678,6.454927103360522,-1.8248039439026995,-79.53726796726181
2024-12-09,25.95336599768565,6.248076867420607,76.6413616148505,5.721294028806054,2.5714778867241903,6.368764435289116,-1.816984450522861,-79.5159248638888
2024-12-10,25.482475747959068,2.4139902729314477,87.45556975003667,5.852955062195596,3.010156295199606,5.954485669926831,-1.8180448579680788,-79.51198860700552
2024-12-11,25.42668739576436,10.864009189258692,83.65458413526277,6.0114736610756445,2.848878800029192,6.405473980641768,-1.8115244970584337,-79.5202180629696
2024-12-12,24.54260316643515,8.329704218287654,82.7993842170232,5.755455859844679,2.9260687862857546,6.435785023645854,-1.8109471904739707,-79.52642119057249
2024-12-13,24.266943264741265,2.482063147685268,79.578874823284,5.861522533637839,2.29017319449318,6.405660803660143,-1.8286408797068388,-79.52940795429264
2024-12-14,25.33925348921476,6.863901907870364,75.69227142839442,5.536836836714499,2.6124037001127225,5.360221312153549,-1.818761621561206,-79.53255658667285
2024-12-15,25.810109927715256,5.875897444805066,89.7292789087842,6.261583250123222,2.4274203723009933,5.968098899240606,-1.811224202528573,-79.5035235427876
2024-12-16,25.796465211201625,15.182529716256855,75.08591282769194,5.442724906929063,2.2511860777782475,6.674821274952159,-1.8149059122425975,-79.50846902961061
2024-12-17,25.39749887240608,12.01552394158592,76.40090741490408,5.336771227406224,2.8432056781208583,6.2515411181104295,-1.8043053047643505,-79.50174865446668
2024-12-18,23.38520970848909,7.391985396463575,82.37952706465603,5.775588573575744,2.3168606455270044,5.952191330356228,-1.8102391910514317,-79.54378513882573
2024-12-19,24.703533790079373,0.0,77.85595796902871,5.904255981002763,2.6286714165506,6.050417941790046,-1.825111967187557,-79.51345662623982
2024-12-20,24.203881214517292,5.759150855988331,73.46880486067144,5.835695332777078,3.071543083125427,5.557760360387368,-1.8278829375779873,-79.50308297715895
2024-12-21,24.5312578613458,8.312200560217315,83.75852790328246,5.71035507673997,2.2230998682936414,5.409323057275175,-1.8107274216538105,-79.54093834669172
2024-12-22,25.082750503446483,16.87704686738539,80.83207538589403,5.795544204163257,2.6288329243067943,6.496672398815419,-1.8292046606837513,-79.54667518663166
2024-12-23,24.349588502191896,10.783066245055194,80.67728456933526,5.803522650386731,2.1098535890887,6.891052379580428,-1.8124267325617962,-79.51294396753549
2024-12-24,25.531762196266488,3.902062479830157,83.00547456104582,5.700485832322959,2.187198602995585,5.772089064755914,-1.8017930927572514,-79.521276344341
2024-12-25,23.583145157529525,9.024378568757696,74.50656536498495,5.554311233746847,1.6697647963685869,5.974179092162732,-1.8127357746637236,-79.50790856116208
2024-12-26,24.879743631782503,5.033185600734846,76.87226691598828,5.565553249312671,2.6857479454186297,5.834834420487454,-1.8183549022138044,-79.54301138116868
2024-12-27,25.25308665722892,2.2404232360455545,80.54318822831324,6.060655607463213,2.7344663201571136,5.876275854535056,-1.8107013534467296,-79.51023663440701
2024-12-28,25.20575917628474,5.463340794015602,80.02364055408418,5.734877789570299,2.434265917645844,6.0636280059222525,-1.8162524132852547,-79.53991863399762
2024-12-29,24.20531304033444,1.587272531716775,75.83437233850637,5.479945779099258,2.0130869231118083,6.047838752041239,-1.813631496320522,-79.5418172028567
2024-12-30,24.285769987606493,9.234738987822148,80.10414124625768,5.4062991573123895,2.761990233688676,6.243239593677513,-1.8017560557367043,-79.54178671010345
2024-12-31,24.20490986013212,8.767624381141625,77.4305052877724,5.819534075349667,1.9942006372180137,5.462068064239627,-1.8184169208659768,-79.50927126398842
